N;b;d;μ;ρ;dim;id;path;result
10000;0.69;0.0;0.3;1.0;2;6127;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.0_2d_id6127.csv;0.0
10000;0.69;0.0;0.3;1.0;2;6708;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.0_2d_id6708.csv;0.015873015873015872
10000;0.69;0.0;0.3;1.3;2;3057;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.3_2d_id3057.csv;0.0
10000;0.69;0.0;0.3;1.3;2;5656;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.3_2d_id5656.csv;0.0
10000;0.69;0.0;0.3;1.3;2;5747;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.3_2d_id5747.csv;0.024896265560165973
10000;0.69;0.0;0.3;1.3;2;5843;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.3_2d_id5843.csv;0.0
10000;0.69;0.0;0.3;1.6;2;1305;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.6_2d_id1305.csv;0.03409090909090909
10000;0.69;0.0;0.3;1.6;2;5624;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.6_2d_id5624.csv;0.0
10000;0.69;0.0;0.3;1.6;2;9130;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.6_2d_id9130.csv;0.0
10000;0.69;0.0;0.3;1.6;2;9706;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.6_2d_id9706.csv;0.0
10000;0.69;0.0;0.3;1.8;2;3008;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.8_2d_id3008.csv;0.0
10000;0.69;0.0;0.3;1.8;2;3484;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.8_2d_id3484.csv;0.0
10000;0.69;0.0;0.3;1.8;2;6475;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.8_2d_id6475.csv;0.025
10000;0.69;0.0;0.3;1.8;2;6590;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ1.8_2d_id6590.csv;0.0
10000;0.69;0.0;0.3;2.0;2;2100;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.0_2d_id2100.csv;0.013513513513513514
10000;0.69;0.0;0.3;2.0;2;7197;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.0_2d_id7197.csv;0.0
10000;0.69;0.0;0.3;2.0;2;7227;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.0_2d_id7227.csv;0.0
10000;0.69;0.0;0.3;2.0;2;9055;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.0_2d_id9055.csv;0.0
10000;0.69;0.0;0.3;2.2;2;1544;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.2_2d_id1544.csv;0.029411764705882353
10000;0.69;0.0;0.3;2.2;2;4367;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.2_2d_id4367.csv;0.0
10000;0.69;0.0;0.3;2.2;2;7409;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.2_2d_id7409.csv;0.0
10000;0.69;0.0;0.3;2.2;2;9551;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.2_2d_id9551.csv;0.0
10000;0.69;0.0;0.3;2.3;2;1252;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.3_2d_id1252.csv;0.0
10000;0.69;0.0;0.3;2.3;2;3816;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.0_μ0.3_ρ2.3_2d_id3816.csv;0.02
10000;0.69;0.15;0.3;0.8;2;4268;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ0.8_2d_id4268.csv;1.0
10000;0.69;0.15;0.3;0.8;2;8273;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ0.8_2d_id8273.csv;0.9444444444444444
10000;0.69;0.15;0.3;1.0;2;4572;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ1.0_2d_id4572.csv;0.9310344827586207
10000;0.69;0.15;0.3;1.0;2;6562;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ1.0_2d_id6562.csv;0.9354838709677419
10000;0.69;0.15;0.3;1.3;2;1164;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ1.3_2d_id1164.csv;0.7936507936507936
10000;0.69;0.15;0.3;1.3;2;8290;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ1.3_2d_id8290.csv;0.7162162162162161
10000;0.69;0.15;0.3;1.6;2;1432;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ1.6_2d_id1432.csv;0.5975609756097561
10000;0.69;0.15;0.3;1.6;2;3823;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ1.6_2d_id3823.csv;0.7222222222222222
10000;0.69;0.15;0.3;1.8;2;1889;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ1.8_2d_id1889.csv;0.7096774193548387
10000;0.69;0.15;0.3;1.8;2;2945;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ1.8_2d_id2945.csv;0.6219512195121951
10000;0.69;0.15;0.3;2.0;2;5762;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ2.0_2d_id5762.csv;0.5
10000;0.69;0.15;0.3;2.0;2;9640;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ2.0_2d_id9640.csv;0.4789915966386555
10000;0.69;0.15;0.3;2.2;2;5919;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ2.2_2d_id5919.csv;0.4536082474226807
10000;0.69;0.15;0.3;2.2;2;6726;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.15_μ0.3_ρ2.2_2d_id6726.csv;0.5238095238095238
10000;0.69;0.1;0.3;0.8;2;4985;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ0.8_2d_id4985.csv;0.8409090909090909
10000;0.69;0.1;0.3;0.8;2;7861;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ0.8_2d_id7861.csv;0.7551020408163264
10000;0.69;0.1;0.3;1.0;2;1854;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ1.0_2d_id1854.csv;0.7631578947368421
10000;0.69;0.1;0.3;1.0;2;9173;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ1.0_2d_id9173.csv;0.7846153846153846
10000;0.69;0.1;0.3;1.3;2;1037;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ1.3_2d_id1037.csv;0.6486486486486487
10000;0.69;0.1;0.3;1.3;2;6748;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ1.3_2d_id6748.csv;0.5327868852459017
10000;0.69;0.1;0.3;1.6;2;2204;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ1.6_2d_id2204.csv;0.5128205128205128
10000;0.69;0.1;0.3;1.6;2;5939;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ1.6_2d_id5939.csv;0.46017699115044247
10000;0.69;0.1;0.3;1.8;2;1962;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ1.8_2d_id1962.csv;0.3969465648854962
10000;0.69;0.1;0.3;1.8;2;8951;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ1.8_2d_id8951.csv;0.5409836065573771
10000;0.69;0.1;0.3;2.0;2;5860;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ2.0_2d_id5860.csv;0.25
10000;0.69;0.1;0.3;2.0;2;6213;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ2.0_2d_id6213.csv;0.336283185840708
10000;0.69;0.1;0.3;2.2;2;3497;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ2.2_2d_id3497.csv;0.13953488372093023
10000;0.69;0.1;0.3;2.2;2;4094;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.3_ρ2.2_2d_id4094.csv;0.25287356321839083
10000;0.69;0.1;0.6;1.0;2;4982;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.6_ρ1.0_2d_id4982.csv;0.8947368421052632
10000;0.69;0.1;0.6;2.0;2;9232;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.1_μ0.6_ρ2.0_2d_id9232.csv;0.696969696969697
10000;0.69;0.25;0.3;0.8;2;1428;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ0.8_2d_id1428.csv;1.0
10000;0.69;0.25;0.3;0.8;2;4836;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ0.8_2d_id4836.csv;1.0
10000;0.69;0.25;0.3;1.0;2;6058;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ1.0_2d_id6058.csv;1.0
10000;0.69;0.25;0.3;1.0;2;7323;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ1.0_2d_id7323.csv;1.0
10000;0.69;0.25;0.3;1.3;2;4241;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ1.3_2d_id4241.csv;1.0
10000;0.69;0.25;0.3;1.3;2;4863;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ1.3_2d_id4863.csv;0.8235294117647058
10000;0.69;0.25;0.3;1.6;2;1705;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ1.6_2d_id1705.csv;0.9393939393939391
10000;0.69;0.25;0.3;1.6;2;4048;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ1.6_2d_id4048.csv;0.9210526315789473
10000;0.69;0.25;0.3;1.8;2;4186;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ1.8_2d_id4186.csv;0.9142857142857143
10000;0.69;0.25;0.3;1.8;2;6162;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ1.8_2d_id6162.csv;0.909090909090909
10000;0.69;0.25;0.3;2.0;2;8090;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ2.0_2d_id8090.csv;0.9696969696969697
10000;0.69;0.25;0.3;2.0;2;9413;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ2.0_2d_id9413.csv;0.7872340425531915
10000;0.69;0.25;0.3;2.2;2;1240;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ2.2_2d_id1240.csv;0.7361111111111112
10000;0.69;0.25;0.3;2.2;2;9853;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.25_μ0.3_ρ2.2_2d_id9853.csv;0.746268656716418
10000;0.69;0.2;0.3;0.8;2;3164;C:/Users/Arman Angaji/OneDrive - Universität zu Köln/Dokumente/Uni-Köln/Masterarbeit/Workspace/Julia_Master/MasterProject_Julia/simulated_tumors/2d\tumor_N10000_b0.69_d0.2_μ0.3_ρ0.8_2d_id3164.csv;1.0
